uuid,"Fully specified name:en","Short name:en",Description:en,Void/Retire,"Data class","Data type","Complex data handler","Allow decimals",Units,"Normal high","Normal low",Members,Answers,_version:1,_order:1040
348609a6-dd2d-4f7d-ae7e-4e03d6c03ac9,"Caregivers' Level of Satisfaction with child's appearance",,,,ConvSet,N/A,,,,,,beb3a98c-f83d-4f04-8acf-4b9805e2b71a;52023d78-fb89-4c63-ad02-a01025d5c9e0,,,
d0a36356-78a1-4d67-9505-15690bc4409e,"Excessive Bleeding Cleft Surgery",,,,Misc,Coded,,,,,,,fd5179aa-0d07-4cca-911f-17e704b00e4d;a59e84a0-94b1-414b-bffa-146837dd39c2;8b0fb305-f7b4-42c9-81c4-c984cec594ea,,
1bb68685-1a90-400c-8169-06746eb77f78,"Type of Cleft Palate",,,,Misc,Coded,,,,,,,614bffc2-7f61-42b3-8c8d-728fb6636a2f;7b04a058-e4e3-4d31-9240-799396fb5e97;14d2efae-ed4c-4b67-9d57-e9fc87f40eaf;9584d756-ea81-46b1-bd72-0998b950d486,,
1ab5c85b-ea05-40c4-bfd4-e36541d03cc5,"When taken",,,,Misc,Coded,,,,,,,b3c5677d-4004-435c-8f82-84d20c538d61;53e3be63-609a-42b3-afd3-89e1eac4a7ce;7e617c63-9166-4189-a6a8-16984a2a22ba;5cce2132-13d4-4780-b4cb-0a53a6b2f92b,,
250bc51a-30ad-4206-b5fa-ba6f5b1f976e,"Permanent Upper Right",,,,Misc,Coded,,,,,,,4210027a-73a2-4c46-a8ea-6ff081900b93;37127ad0-fd91-4982-b2f7-754abdde0c37;f58e7f2e-2037-4431-bcad-ab84b3ca4c5b;4407fe68-7acd-42b5-848e-a4d3aa172915;66c64e6a-8038-4a0c-bbd6-1b43803014af;70859894-bfad-4d44-ae7a-8ac7014db8bf;e6a2bfd5-eb03-4606-8c95-5e94befcf11a;3eaf509b-9b3d-4692-b645-424de9c50132,,
c3bab934-79b7-4c8a-bd63-9b0d31397dd0,"Permanent Upper Left",,,,Misc,Coded,,,,,,,ce932dd6-9bca-4810-b201-b8f719ed84a7;5616c668-a9f4-489a-813d-671b813e867f;4b2c06d9-fde2-435f-b501-473282bbb0c3;c59e4ef6-c7f4-4560-9a2e-3cafa91f1a9e;0b887715-f9ff-4764-83cd-d37904a4f4bd;d1ce6562-ed24-4dcf-90b6-24548f43bd4e;be04fb8c-62e1-4add-a948-baf3700c26b9;bbde421d-fac1-4672-a334-96be5e3c680d,,
11689b67-65a6-4cd8-9f04-627c0a0fd299,"Permanent Lower Right",,,,Misc,Coded,,,,,,,e84c8c8c-a858-4ec6-b905-0f1eefc7980e;ee59c7d9-0c33-4da2-b0c7-b146c278a7c4;5ca1608c-2b8e-479a-8a95-560909dd5a0e;02eb452f-2dee-4734-9570-8434f317abc2;1f827d2e-6f6e-4120-8a7b-c3c71ea8c7e6;cc575f5b-9f96-4617-a048-e749f2f5fb40;1a307427-a823-4cb1-aada-9fbde0172eca;fcb1d1e5-4931-4ff9-8a02-b3206e8540f5,,
09fe1909-3d99-46ff-abb5-c0439ed16296,"Permanent Lower Left",,,,Misc,Coded,,,,,,,4e2f5cbe-3395-4aab-ac55-8031b3331213;5a5d2296-82cb-4ccd-8401-b2e7cba3b844;b38907ff-8922-41d8-a372-3fe4be3af6a7;430798dc-6f79-4e89-9f3d-a97f9c36b8e0;29e45116-b102-40d3-a08a-91e46988277b;6753d2fa-4a43-41f6-b916-501b4bebe18d;278b12a3-6267-43be-975e-2b8eecd0fab0;95c8fad0-9edc-47c2-b9f9-7600a2cb4c85,,
2290b3c9-d553-4a16-900c-1b06aba25a2f,"Primary Deciduous Upper Right",,,,Misc,Coded,,,,,,,b2a1119f-6299-4025-8599-9b6dcc6647eb;8dcd5818-d554-4ae1-be1c-fef501815728;651abf36-8d95-4ef8-8889-3af096ed33d5;0530c235-a690-4da8-ac1c-e7bf70132532;6dda5a18-ecf8-4864-aca7-03afaf606fc7,,
e0112596-c558-4efb-96b4-ceb0fc6d5a7f,"Primary Deciduous Upper Left",,,,Misc,Coded,,,,,,,c71c62ed-14eb-4926-b12e-35a18fb9c0a6;d7535e89-541a-4177-bdba-bd9d0523670b;abcd7ae9-9ca0-4cf0-b729-fd8842010cb7;2a1dcfbf-db28-47f0-a7ca-244a1248e235;f06d8706-9cd5-4391-8bc3-b7a45866f203,,
37986b37-3b7d-4df7-b8a2-5b01e9ed7671,"Primary Deciduous Lower Right",,,,Misc,Coded,,,,,,,76a3680f-a43c-4d8a-a4b1-f86572fe6abe;509dbaba-c49b-4fc9-8c8f-27302783a5d0;fcf01ab4-8df5-4fda-931f-fc0dd5f327cf;5c0eb2b7-8de9-4bed-847f-e6abca66ff03;77a5754c-9d12-41c4-ae08-4457a8fb12f5,,
a2cd5373-947d-459e-b42f-2eb8ac3c3c55,"Primary Deciduous Lower Left",,,,Misc,Coded,,,,,,,b9019091-675c-4a38-929b-37bc82355303;f47bb0cf-8c7b-4db6-ace9-e137f783caf2;0ae72e85-20e9-4469-88f0-ca52570ba1e3;d4c29e76-f9c5-4d7f-b4c0-f35155be515d;6df09ff9-a4da-4c71-8ab1-fe22ab291454,,
b57f38b2-77e3-4384-ae9c-238b17f5f60a,"Folic Acid Cleft",,,,Misc,Coded,,,,,,,b3c5677d-4004-435c-8f82-84d20c538d61;53e3be63-609a-42b3-afd3-89e1eac4a7ce;7e617c63-9166-4189-a6a8-16984a2a22ba;5cce2132-13d4-4780-b4cb-0a53a6b2f92b,,
acafcf8b-d3b3-4797-9bab-297078606b34,"Vitamin B Complex cleft",,,,Misc,Coded,,,,,,,b3c5677d-4004-435c-8f82-84d20c538d61;53e3be63-609a-42b3-afd3-89e1eac4a7ce;7e617c63-9166-4189-a6a8-16984a2a22ba;5cce2132-13d4-4780-b4cb-0a53a6b2f92b,,
fc87a199-05b7-488e-9e58-9ef32e7e327a,"Other Vitamin",,,,Misc,Coded,,,,,,,b3c5677d-4004-435c-8f82-84d20c538d61;53e3be63-609a-42b3-afd3-89e1eac4a7ce;7e617c63-9166-4189-a6a8-16984a2a22ba;5cce2132-13d4-4780-b4cb-0a53a6b2f92b,,
33f76cbd-34ea-49e2-bd59-fa53f2b3da15,"Medications taken by Mother",,,TRUE,Misc,Coded,,,,,,,b3c5677d-4004-435c-8f82-84d20c538d61;53e3be63-609a-42b3-afd3-89e1eac4a7ce;7e617c63-9166-4189-a6a8-16984a2a22ba;5cce2132-13d4-4780-b4cb-0a53a6b2f92b,,
ad78b052-77f0-477d-86dc-9c54b7ee9dd3,"Permanent Upper",,,,Misc,Coded,,,,,,,4210027a-73a2-4c46-a8ea-6ff081900b93;37127ad0-fd91-4982-b2f7-754abdde0c37;f58e7f2e-2037-4431-bcad-ab84b3ca4c5b;4407fe68-7acd-42b5-848e-a4d3aa172915;66c64e6a-8038-4a0c-bbd6-1b43803014af;70859894-bfad-4d44-ae7a-8ac7014db8bf;e6a2bfd5-eb03-4606-8c95-5e94befcf11a;3eaf509b-9b3d-4692-b645-424de9c50132;ce932dd6-9bca-4810-b201-b8f719ed84a7;5616c668-a9f4-489a-813d-671b813e867f;4b2c06d9-fde2-435f-b501-473282bbb0c3;c59e4ef6-c7f4-4560-9a2e-3cafa91f1a9e;0b887715-f9ff-4764-83cd-d37904a4f4bd;d1ce6562-ed24-4dcf-90b6-24548f43bd4e;be04fb8c-62e1-4add-a948-baf3700c26b9;bbde421d-fac1-4672-a334-96be5e3c680d,,
ebdd7c7a-747d-4582-bfc3-e954e2662890,"Permanent Lower",,,,Misc,Coded,,,,,,,e84c8c8c-a858-4ec6-b905-0f1eefc7980e;ee59c7d9-0c33-4da2-b0c7-b146c278a7c4;5ca1608c-2b8e-479a-8a95-560909dd5a0e;02eb452f-2dee-4734-9570-8434f317abc2;1f827d2e-6f6e-4120-8a7b-c3c71ea8c7e6;cc575f5b-9f96-4617-a048-e749f2f5fb40;1a307427-a823-4cb1-aada-9fbde0172eca;fcb1d1e5-4931-4ff9-8a02-b3206e8540f5;4e2f5cbe-3395-4aab-ac55-8031b3331213;5a5d2296-82cb-4ccd-8401-b2e7cba3b844;b38907ff-8922-41d8-a372-3fe4be3af6a7;430798dc-6f79-4e89-9f3d-a97f9c36b8e0;29e45116-b102-40d3-a08a-91e46988277b;6753d2fa-4a43-41f6-b916-501b4bebe18d;278b12a3-6267-43be-975e-2b8eecd0fab0;95c8fad0-9edc-47c2-b9f9-7600a2cb4c85,,
aa1bf77e-7cc0-4d55-883e-a2d940428aa0,"Deciduous Upper",,,,Misc,Coded,,,,,,,b2a1119f-6299-4025-8599-9b6dcc6647eb;8dcd5818-d554-4ae1-be1c-fef501815728;651abf36-8d95-4ef8-8889-3af096ed33d5;0530c235-a690-4da8-ac1c-e7bf70132532;6dda5a18-ecf8-4864-aca7-03afaf606fc7;c71c62ed-14eb-4926-b12e-35a18fb9c0a6;d7535e89-541a-4177-bdba-bd9d0523670b;abcd7ae9-9ca0-4cf0-b729-fd8842010cb7;2a1dcfbf-db28-47f0-a7ca-244a1248e235;f06d8706-9cd5-4391-8bc3-b7a45866f203,,
7d386663-1f7c-471f-9547-e5dba346c163,"Deciduous Lower",,,,Misc,Coded,,,,,,,76a3680f-a43c-4d8a-a4b1-f86572fe6abe;509dbaba-c49b-4fc9-8c8f-27302783a5d0;fcf01ab4-8df5-4fda-931f-fc0dd5f327cf;5c0eb2b7-8de9-4bed-847f-e6abca66ff03;77a5754c-9d12-41c4-ae08-4457a8fb12f5;b9019091-675c-4a38-929b-37bc82355303;f47bb0cf-8c7b-4db6-ace9-e137f783caf2;0ae72e85-20e9-4469-88f0-ca52570ba1e3;d4c29e76-f9c5-4d7f-b4c0-f35155be515d;6df09ff9-a4da-4c71-8ab1-fe22ab291454,,
f9bb8be1-cf99-4c64-a493-00c6b42c5432,"Orthodontic Appliance",,,,Misc,Coded,,,,,,,8773de24-91ea-488c-81d0-828ea8fc559f;2cd5a3e7-56af-4083-b7c8-c35b9f4e0001,,
0c0338ef-9f9f-4879-b42a-5d2d7f1ab152,"Speech Therapy - Intelligibility and Understandability Rate","Intelligibility and Understandability Rate",,,Misc,N/A,,,,,,49ad65c5-8d6f-463f-8061-cbb8862538ad;e2e0bc06-00e1-4330-8fb2-3e6aace13632;c0d11cab-2fdc-4529-a8be-882132914e9f;49b5673c-3847-48fb-ab29-560d8a951a33;18cda3d8-4162-4d86-83ff-fa03a8b97f06,,,
a2a17634-c216-497b-a6eb-a25aac19e0d7,"Lip Surgery",,,,ConvSet,N/A,,,,,,0082e6f5-e799-4485-9bc4-294d1c10d036;2cb36604-f672-4bdb-bafb-0ecf8e41759d,,,
22d1850c-2994-4764-a99f-48bf70ed44eb,"Other Vitals","Other Vitals",,,Misc,N/A,,,,,,c36bc411-3f10-11e4-adec-0800271c1b75;c37bd733-3f10-11e4-adec-0800271c1b75;c37e0f37-3f10-11e4-adec-0800271c1b75;c3838414-3f10-11e4-adec-0800271c1b75,,,
cfe1c2c3-1f88-4bd8-abb2-5378e7ea7167,"Dental Before Treatment Images","Before Treatment Images",,,ConvSet,N/A,,,,,,1509c045-8903-4d22-904c-0746b37185d3;f5b01e49-b80b-4f3b-bb03-e29ec7bb445c;bc5759f0-2603-4c76-a03b-133196052542;9157b202-1aae-465a-a113-3186fb7e7356;5660b2d2-2a82-48be-b22f-853e00db65ca;9d24d10f-483e-42a5-8f6d-2ffb105551df;f325607d-0f85-43d8-8183-436a7de76d0b;35505d75-27d0-4dee-9a6d-010e49735992;7be448e1-1bf4-44b2-a53e-d5ec15a3d885;5e4bc3ce-4b20-42f0-8de9-a7516c6c5038,,,
a94d521c-70e8-44ba-9831-68b5426e12c7,"Clinic Members",,,,Misc,Coded,,,,,,,cf20021c-3f89-4dde-8a2c-ace5f6acdb46;906c7032-8083-4cb6-9965-0526c335b3da;b751c91d-fae0-4976-8a14-95d58e61cd65;62c5a7d9-4031-4b3a-82a2-365a90567407;16054332-115b-429b-a2d8-308fc4dea7e7;dbbb3bc7-6a70-486a-8626-d71fc2e43d54;d4ebab41-608a-4ae4-9c5b-10229797db1d;10d9b4ee-755f-42d4-b003-7ba5e71f9792;218759b6-b880-41a4-b968-a2ca09c7d2bd;57eeaea5-6d9b-447b-adfc-128fae91d718;3c53c7a9-10eb-479b-885d-0a8fb4ffb4a4;82bdf7a2-738d-477d-beaf-652f247c8ab5;99fde3b1-d8f1-48ea-b01d-d29c6bde7773;b2e5953f-e7e2-4bec-9f8a-d4cb2ebc98dd;07f59380-8c78-4baf-9fc2-c60dd96fb6a0;b5aec8a1-86f2-4dd7-959c-8152511d2d11;38a3f4ac-c6cc-4843-aea9-d5f575e0f39c;6cf0ee75-1dfb-4d79-bb2e-2a531e956cf6;a4590533-9246-49f0-8bf8-c4efced205a0;dc9b5daa-97a4-4548-9f46-8d77ee47e5e3;4525e44b-ba54-45d8-b12a-fb8716e74dfe;5f37969f-9508-4429-b123-555722e64a41;6e3c7879-73cf-436f-8d3d-010d31db5a31;604e19b8-1ad7-4f31-a883-7c0f2eb8eeaf;0620c1e7-ab07-496c-add7-96bf9ff2715a;ee5b5c10-3fd4-437e-97d2-03a0140b2603,,
3cc57e0e-eba1-4c89-8e81-95849cf9cfa4,"Oral Peripheral Exam - Teeth, Occlusal Pattern - Class",,,,Misc,Coded,,,,,,,165fc8d6-4561-4c57-bd65-a988401a75fc;9d5f0fd3-782d-4d16-878f-21916d96d6cf;dc7e3296-1af5-4cef-93b3-fd26e5930c88;d44992c1-72b2-4be1-8161-d0509eeb9ed5;e454acd3-d7cf-40cf-b663-6829de376044,,
f63fb62e-d7fd-49c0-86b1-06884af63e7a,"Rt papa",,,,Misc,Coded,,,,,,,131394eb-204c-41e3-890d-45e6e670616b;50445246-bd3f-4d0c-b4aa-71f7a356a99f;54798d14-ae3b-4666-8667-a9be973f9996;2daf727d-2fa2-414c-a78f-d1ec75451d96,,
ec6a0050-6043-40f2-aada-d280e6640859,"Lt papa",,,,Misc,Coded,,,,,,,131394eb-204c-41e3-890d-45e6e670616b;50445246-bd3f-4d0c-b4aa-71f7a356a99f;54798d14-ae3b-4666-8667-a9be973f9996;2daf727d-2fa2-414c-a78f-d1ec75451d96,,
d8475922-6a44-4c04-97d1-ceffa2ccff23,"Rt pipi",,,,Misc,Coded,,,,,,,131394eb-204c-41e3-890d-45e6e670616b;50445246-bd3f-4d0c-b4aa-71f7a356a99f;54798d14-ae3b-4666-8667-a9be973f9996;2daf727d-2fa2-414c-a78f-d1ec75451d96,,
0482f788-760a-40df-a18a-4c89583646bf,"Lt pipi",,,,Misc,Coded,,,,,,,131394eb-204c-41e3-890d-45e6e670616b;50445246-bd3f-4d0c-b4aa-71f7a356a99f;54798d14-ae3b-4666-8667-a9be973f9996;2daf727d-2fa2-414c-a78f-d1ec75451d96,,
a22f99d8-1bd8-43e3-8614-3b8586cc87c2,"Rt kaka",,,,Misc,Coded,,,,,,,131394eb-204c-41e3-890d-45e6e670616b;50445246-bd3f-4d0c-b4aa-71f7a356a99f;54798d14-ae3b-4666-8667-a9be973f9996;2daf727d-2fa2-414c-a78f-d1ec75451d96,,
686c2b70-d230-429f-aeaf-a1c8d839ac13,"Lt kaka",,,,Misc,Coded,,,,,,,131394eb-204c-41e3-890d-45e6e670616b;50445246-bd3f-4d0c-b4aa-71f7a356a99f;54798d14-ae3b-4666-8667-a9be973f9996;2daf727d-2fa2-414c-a78f-d1ec75451d96,,
a2dc48fd-ba38-4bfb-8f0d-d0b6a812e161,"Rt kiki",,,,Misc,Coded,,,,,,,131394eb-204c-41e3-890d-45e6e670616b;50445246-bd3f-4d0c-b4aa-71f7a356a99f;54798d14-ae3b-4666-8667-a9be973f9996;2daf727d-2fa2-414c-a78f-d1ec75451d96,,
a97ceb5b-f57b-475a-abc4-237a7d2a2ea1,"Lt kiki",,,,Misc,Coded,,,,,,,131394eb-204c-41e3-890d-45e6e670616b;50445246-bd3f-4d0c-b4aa-71f7a356a99f;54798d14-ae3b-4666-8667-a9be973f9996;2daf727d-2fa2-414c-a78f-d1ec75451d96,,
298c4b87-9c4c-421d-93a7-adb60b0a8d6b,"Rt sasa",,,,Misc,Coded,,,,,,,131394eb-204c-41e3-890d-45e6e670616b;50445246-bd3f-4d0c-b4aa-71f7a356a99f;54798d14-ae3b-4666-8667-a9be973f9996;2daf727d-2fa2-414c-a78f-d1ec75451d96,,
ecacbcab-c764-4ebc-a04d-2a221c58bbaa,"Lt sasa",,,,Misc,Coded,,,,,,,131394eb-204c-41e3-890d-45e6e670616b;50445246-bd3f-4d0c-b4aa-71f7a356a99f;54798d14-ae3b-4666-8667-a9be973f9996;2daf727d-2fa2-414c-a78f-d1ec75451d96,,
201fda71-f917-4ece-88ab-7dbb815b9b3a,"Rt sisi",,,,Misc,Coded,,,,,,,131394eb-204c-41e3-890d-45e6e670616b;50445246-bd3f-4d0c-b4aa-71f7a356a99f;54798d14-ae3b-4666-8667-a9be973f9996;2daf727d-2fa2-414c-a78f-d1ec75451d96,,
cebe65ea-02c2-4e17-8ab1-65930c827c82,"Lt sisi",,,,Misc,Coded,,,,,,,131394eb-204c-41e3-890d-45e6e670616b;50445246-bd3f-4d0c-b4aa-71f7a356a99f;54798d14-ae3b-4666-8667-a9be973f9996;2daf727d-2fa2-414c-a78f-d1ec75451d96,,
626a3873-e590-45f6-a927-c2e85353dc6b,"Rt zaza",,,,Misc,Coded,,,,,,,131394eb-204c-41e3-890d-45e6e670616b;50445246-bd3f-4d0c-b4aa-71f7a356a99f;54798d14-ae3b-4666-8667-a9be973f9996;2daf727d-2fa2-414c-a78f-d1ec75451d96,,
d487fe23-39fc-408d-b536-784a23669c5e,"Lt zaza",,,,Misc,Coded,,,,,,,131394eb-204c-41e3-890d-45e6e670616b;50445246-bd3f-4d0c-b4aa-71f7a356a99f;54798d14-ae3b-4666-8667-a9be973f9996;2daf727d-2fa2-414c-a78f-d1ec75451d96,,
d1bdef46-5742-4ecc-bf63-cd1f903c3a92,"Rt zizi",,,,Misc,Coded,,,,,,,131394eb-204c-41e3-890d-45e6e670616b;50445246-bd3f-4d0c-b4aa-71f7a356a99f;54798d14-ae3b-4666-8667-a9be973f9996;2daf727d-2fa2-414c-a78f-d1ec75451d96,,
3a7308ec-705d-4789-a0a5-6a80f02a3ab3,"Lt zizi",,,,Misc,Coded,,,,,,,131394eb-204c-41e3-890d-45e6e670616b;50445246-bd3f-4d0c-b4aa-71f7a356a99f;54798d14-ae3b-4666-8667-a9be973f9996;2daf727d-2fa2-414c-a78f-d1ec75451d96,,
8f560fa0-49e7-4943-a2d2-5d45b2469b90,"Tympanic Membrane Status - Right",,,TRUE,Misc,Coded,,,,,,,79027967-3d19-49d3-950d-a3f316dd5513;bc51ebb9-c1eb-4af7-bd77-b0128fd4c9fe;d52fb6d2-9f3c-4802-9ec2-b73465c9f03d;6c0141d5-a92e-4663-98ed-ca50b8d983a6;3f9905a5-3b2d-4dbc-b17a-5b2a50216450;6d427034-60bd-4089-8696-d017c3b480e3,,
bec81bd2-db98-40af-b211-4905bd6aa130,"Tympanic Membrane Status - Left",,,TRUE,Misc,Coded,,,,,,,79027967-3d19-49d3-950d-a3f316dd5513;bc51ebb9-c1eb-4af7-bd77-b0128fd4c9fe;d52fb6d2-9f3c-4802-9ec2-b73465c9f03d;6c0141d5-a92e-4663-98ed-ca50b8d983a6;3f9905a5-3b2d-4dbc-b17a-5b2a50216450;6d427034-60bd-4089-8696-d017c3b480e3,,
5eefd680-117d-4e54-961e-301af636a477,"Mastoid - Left",,,,Misc,Coded,,,,,,,c45f6876-3f10-11e4-adec-0800271c1b75;87e80e85-0991-4c91-9dd8-c3cf21b2c7fd;ae08fb58-43eb-423c-9d52-ec0c5dbb43e1,,
80c92d8b-015d-45dd-9edf-b46491d23952,"Hearing Problem - Location",,,,Misc,Coded,,,,,,,56704c23-c131-44d5-8481-f519ae0d10c2;ca1fea88-1d97-4523-868d-c09ec1747b8d,,
7e87144c-e5c8-4ab1-b6de-9c84d8b9ccda,"Hearing Problem Language Impact - Right",,,,Misc,Coded,,,,,,,df911f74-739d-4d41-a609-a055377e301e;a84c7af7-163f-47f4-853a-2cf21d39648e,,
9f3d0715-656c-402a-af82-e60b30647a9a,"Hearing Problem Language Impact - Left",,,,Misc,Coded,,,,,,,df911f74-739d-4d41-a609-a055377e301e;a84c7af7-163f-47f4-853a-2cf21d39648e,,
74ce16ef-290a-4876-8244-ec9c02af376e,"Hearing Problem - Intervention",,,,Misc,Coded,,,,,,,83e47934-33d7-476a-8be2-493bd2b23105;83b72d08-a3ab-47af-9a64-84db980d93c7,,
6724880b-19eb-434b-b085-1c52556cec7a,Mucosa,,,,Misc,Coded,,,,,,,c45f6876-3f10-11e4-adec-0800271c1b75;51206f16-fbf7-42f0-8326-5ff0d752d4a1,,
50d36028-7509-4249-9ead-81b50243962d,"Mode of Treatment",,,,Misc,Coded,,,,,,,0f9a2275-9b4c-4473-9ff8-3279d2c84065;2f195940-1176-4d48-beab-91375f27edd8;4ed228c5-805a-45ab-9ce0-91a4fd11fb7e,,
520c5a00-cc3b-454c-973e-960f64f7bd7b,"Velar Movement",,,,Misc,Coded,,,,,,,2df7ad5d-f6ee-4b27-b0d9-3ffec490938f;098123e0-7fd4-44bb-8cbf-ebbf09fc438e,,
a7914e43-1d5c-4a62-b93c-aa469bb0bd83,"Pattern of VPV closure",,,,Misc,Coded,,,,,,,6b28b0b8-dfe4-45a8-89dc-5cc273733d60;a93052c7-aac7-4970-b208-baba3c64f7e9;da36ca8b-152c-45a3-9db4-1dd4aa209a65,,
33d32aeb-43a4-4f18-a412-e1af41727ed6,"Palatine Tonsil Enlargement",,,,Misc,Coded,,,,,,,6bcda8ae-fb6d-402c-8e03-751d06ab8f1c;da18ef18-bfaf-4223-9ebf-2145d8a99965,,
85f6eac9-2c57-446f-90e6-07a7eb8509d9,"Vocal Cord Movement",,,,Misc,Coded,,,,,,,56704c23-c131-44d5-8481-f519ae0d10c2;ca1fea88-1d97-4523-868d-c09ec1747b8d,,
bcfd9d11-5abc-4857-8cb8-d829e45b111e,"When taken Med 2",,,,Misc,Coded,,,,,,,b3c5677d-4004-435c-8f82-84d20c538d61;53e3be63-609a-42b3-afd3-89e1eac4a7ce;7e617c63-9166-4189-a6a8-16984a2a22ba;5cce2132-13d4-4780-b4cb-0a53a6b2f92b,,
22ff9f3c-4c4c-4c9f-bb54-11d114db3258,"SW Psycho-Social Method",,,,Misc,Coded,,,,,,,1de8c513-a564-416a-a538-7608fbf093eb;7349a5e7-7eb3-4697-9625-456eabfcdfdd;55b340ce-794e-469e-8c76-0682c07cd9db,,
f2a0d738-7f36-417b-980f-20c24fe6265d,"Nutrition Last Visit",,,,ConvSet,N/A,,,,,,103c5e33-b8ff-4781-97d3-52350f973d36;dda9dab3-fbb8-46e6-b65c-802bbf416c3c,,,
b2d59ea7-8f0a-4096-9433-6e02c0f7c6db,"Social Work Last Visit",,,,ConvSet,N/A,,,,,,dda9dab3-fbb8-46e6-b65c-802bbf416c3c,,,
338d2263-4e50-41b3-9eee-4fc4e022b27b,"Speech Therapy Last Visit",,,,ConvSet,N/A,,,,,,dda9dab3-fbb8-46e6-b65c-802bbf416c3c,,,
9a45e898-6d1b-4bc8-826e-29e32e745a08,"Dental or Orthodontic Last Visit",,,,ConvSet,N/A,,,,,,dda9dab3-fbb8-46e6-b65c-802bbf416c3c,,,
7a4b63ad-2c63-490e-8a1f-c75ae6be641d,"ENT Last Visit",,,,ConvSet,N/A,,,,,,dda9dab3-fbb8-46e6-b65c-802bbf416c3c,,,
a77f3909-c539-4d79-aaf6-b1d28d39cab4,"Surgery last visit",,,,ConvSet,N/A,,,,,,dda9dab3-fbb8-46e6-b65c-802bbf416c3c,,,
a4ff372c-3aa4-4272-bb86-706e71a2af07,"CP_Social Work Last Visit",,,,ConvSet,N/A,,,,,,6d87298d-b166-4244-bda1-4ca169eb067d;dda9dab3-fbb8-46e6-b65c-802bbf416c3c,,,
e18aaa73-7564-432f-9e67-848ceaf8fa12,"CP_Speech Therapy Last Visit",,,,ConvSet,N/A,,,,,,5ac22caa-975c-492c-8ed0-5cdc6fb3b09c;dda9dab3-fbb8-46e6-b65c-802bbf416c3c,,,
96db7bbe-ada8-4679-8e1d-1493b45ac86d,"CP_Dental and Ortho Last Visit",,,,ConvSet,N/A,,,,,,aca655f0-fcb9-4119-9cc2-88c985727460;dda9dab3-fbb8-46e6-b65c-802bbf416c3c,,,
62978bbd-9e3b-4c91-96d0-10082a11cb5c,"CP_ENT Last Visit",,,,ConvSet,N/A,,,,,,c39793fb-f47d-4246-9872-8ab8fba9c4da;dda9dab3-fbb8-46e6-b65c-802bbf416c3c,,,
11e687e0-fe9e-4a88-9e81-007cf8387402,"CP_Surgery Last Visit",,,,ConvSet,N/A,,,,,,2fab475b-35c4-4adc-98ee-a794f1e77db0;dda9dab3-fbb8-46e6-b65c-802bbf416c3c,,,
7374018c-0356-456e-b78c-4b131b206c34,"Nutrition Intervention Status",,,,Misc,Coded,,,,,,,690625da-ce72-423e-9244-ee4d811d336f;5721120e-360b-4e28-bc77-adc056398140;5e43b05c-2bdd-4df9-8018-085886895280;bd74cc0e-4ff9-479a-8960-11841d905963,,
bf91a6f7-196e-4a70-8bed-c39c8552a4cd,"Dental Ortho Treatment Plan",,,,ConvSet,N/A,,,,,,f3ed5c31-65d1-49d4-ad72-aeeac4b740e2;33f96b9c-6294-4e8d-beb4-7f6e36d77e5e;9cbf9320-0b59-46c3-823f-9c1b525bdc84;898b3acf-f651-41dc-9d30-86b1d1fa9593;c904f433-532d-41f3-8725-08d1de3e1c51,,,
c36a7537-3f10-11e4-adec-0800271c1b75,Vitals,Vitals,,,Misc,N/A,,,,,,c36d22e6-3f10-11e4-adec-0800271c1b75;22d1850c-2994-4764-a99f-48bf70ed44eb,,,
82079a22-3074-4e79-83ca-9949b13c151c,"Nutrition Treatment Plan",,,,ConvSet,N/A,,,,,,7b914de5-73ce-433a-a4c4-d2f5547376cb;7374018c-0356-456e-b78c-4b131b206c34;a3d56ae4-f8b6-49af-8263-ee181ed2f803,,,
ef99fbe6-964e-4fcb-a83c-44a0d883c570,"Dental Treatment Plan",,,,ConvSet,N/A,,,,,,896e7e08-7202-456d-8843-89ffc8f5820b;22110d7a-ef67-433d-8172-c8fe03879f73;fb2f3a5b-f050-4c1b-bf1e-bfb560ac0bcb,,,
364becd4-2467-4474-91b7-b0af41000ba8,"Non-cleft Abnormalities","Other Abnormalities",,,ConvSet,N/A,,,,,,3f1ec87b-d189-44c4-86ac-580878b7b745;c3ae2b5a-3f10-11e4-adec-0800271c1b75;b0a04f0a-1caf-441b-89ac-fdd810751f86;c9b33c17-067f-4aba-b796-67baddea0efb;7ea8bba6-5886-4431-b3ca-946214a0b412;34b7d915-6d14-401f-9e45-ed61e6f3f784;1b5047d9-37d9-4656-ae52-5e3b04d62483;c4ef0fcc-c015-49d1-8bea-69be2e43406f;181de593-ce9b-4a04-b80e-1efff29e8d4d;ad73c952-1228-4489-acc1-f8a2a87e9238;296b9696-764d-4232-bb0e-9451f54f71a6;bf394bc5-640d-4bf1-b5e8-37a18770bcd9;4bd357cc-542d-4dd9-b330-2e38bb4f6e0a;eb88e54c-cd27-46ac-b894-e4f7d710ab1b;c291d1e0-07de-44c2-899b-10fc41c5fc12;562ab1d4-c6a9-422d-864b-1a87bea57ced;7367e562-596f-4e09-9154-389c6a43a354;ecbc0b37-1f2d-4db4-a59c-536a11cbbd57,,,
