uuid,Members,Answers,"Fully specified name:en","Short name:en",Description:en,"Data class","Data type","Allow decimals",Units,"Normal high","Normal low",_version:1,_order:1040
eb1742e1-40cb-4fce-be32-90ef9ee0340b,,,"ASA Class - 2",,,Misc,N/A,,,,,,
40884893-f10f-4224-9d6e-a7e05555a3bd,,,"ASA Class - 3",,,Misc,N/A,,,,,,
d1004ec1-9d8e-43d9-8d73-f11344b49fd1,,,"ASA Class - 4",,,Misc,N/A,,,,,,
077ae098-1896-47c5-8bb0-46ba7aa19010,,,"ASA Class - 5",,,Misc,N/A,,,,,,
775f7d35-dfab-4b1e-b43a-b0927037857b,,,"Name and signature",,,Misc,Text,,,,,,
6919f152-7268-4e90-84d6-f1522e835e30,,,"Cardiovascular Anomaly",,,Misc,N/A,,,,,,
953bd761-74b1-49f2-be12-79cd1c82f53a,,,"Limb Anomaly",,,Misc,N/A,,,,,,
764ad1e7-c916-4fe4-812a-8594965eb6b1,,,"Other Craniofacial Anomaly",,,Misc,N/A,,,,,,
4c2075ae-db8a-48a3-9fad-b4b1977aae61,,,"Multiple Malformations",,,Misc,N/A,,,,,,
906c7032-8083-4cb6-9965-0526c335b3da,,,Abiye,,,Misc,N/A,,,,,,
4525e44b-ba54-45d8-b12a-fb8716e74dfe,,,Mulatu,,,Misc,N/A,,,,,,
82bdf7a2-738d-477d-beaf-652f247c8ab5,,,Dilargachew,,,Misc,N/A,,,,,,
7f2a9865-b660-4d35-a87e-0fcf9239ea37,,,"Sr. Bethelihem",Bethi,,Misc,N/A,,,,,,
218759b6-b880-41a4-b968-a2ca09c7d2bd,,,Bezuwork,,,Misc,N/A,,,,,,
57eeaea5-6d9b-447b-adfc-128fae91d718,,,Biniam,,,Misc,N/A,,,,,,
b751c91d-fae0-4976-8a14-95d58e61cd65,,,Akalu,,,Misc,N/A,,,,,,
6e3c7879-73cf-436f-8d3d-010d31db5a31,,,Rahma,,,Misc,N/A,,,,,,
62c5a7d9-4031-4b3a-82a2-365a90567407,,,Almaz,,,Misc,N/A,,,,,,
dc9b5daa-97a4-4548-9f46-8d77ee47e5e3,,,Meskerem,,,Misc,N/A,,,,,,
ee5b5c10-3fd4-437e-97d2-03a0140b2603,,,Tsige,,,Misc,N/A,,,,,,
86e76313-333a-43a1-b6dc-a79243731b5a,,,Yeayine,,,Misc,N/A,,,,,,
aea5aa98-549e-4689-8f03-c7061bf4f9a0,,,Meseret,,,Misc,N/A,,,,,,
d4ebab41-608a-4ae4-9c5b-10229797db1d,,,Berhane,,,Misc,N/A,,,,,,
ab511087-f41c-4a1f-9a1a-32d97ab69408,,,Nebiat,,,Misc,N/A,,,,,,
be73f1b8-e3df-4977-8bb6-7bfc7e0221c1,,,Lina,,,Misc,N/A,,,,,,
ebd9e01d-d31b-4ff7-9084-351765bee382,,,"Project Leader",,,Misc,N/A,,,,,,
fbb6ace6-6b24-46ea-8b64-10a9bc71d276,,,Surgeon,,,Misc,N/A,,,,,,
f0102cde-5ce6-4806-a3fa-d177a5117c6c,,,Orthodontist,,,Misc,N/A,,,,,,
e4390e5c-c19a-4c0c-9f48-353f94207344,,,"Financial Manager",,,Misc,N/A,,,,,,
c3d77318-7e97-41b1-aaea-c352df923312,,,"Reporting Officer",,,Misc,N/A,,,,,,
166ef303-4048-4fe9-a85a-4e8c23236af8,,,"Assistant Speech Therapist",,,Misc,N/A,,,,,,
1602453e-9dbc-402c-addf-bd9f7d688ff2,,,"Nurse Coordinator",,,Misc,N/A,,,,,,
d3618252-25a3-4669-ae2e-fb78b70415dd,,,Cashier,,,Misc,N/A,,,,,,
0cd0c115-2a61-4118-9952-1da12ec9742c,,,"Ortho Technician",,,Misc,N/A,,,,,,
3c53c7a9-10eb-479b-885d-0a8fb4ffb4a4,,,"Oral Hygienist",,,Misc,N/A,,,,,,
410396ca-f6f2-4284-9432-54c37b6b09ed,,,"Data Encoder",,,Misc,N/A,,,,,,
98de7a96-f32e-44a9-a2bb-6e0996f4937f,,,Anesthesiologist,,,Misc,N/A,,,,,,
92f5a7f0-03ef-4fdd-ab47-a4f300dc1659,,,"ENT Assessment Recommendation",,,Misc,Text,,,,,,
ea63eefc-9568-41a9-8632-eb2e8987f9c4,,,"Surgery Assessment Recommendation",,,Misc,Text,,,,,,
858ec39f-7ba1-4dc6-b030-d627d27dcc6d,,,"Surgery Assessment Comment",,,Misc,Text,,,,,,
df6b44b7-1784-464f-9cd8-13d6a137d373,,,"Planned type of Surgery",,,Misc,Text,,,,,,
bbe6df7d-ce32-4839-a4ea-45a03b72de9d,,,"Speech Assessment Recommendation - Over 2yrs",,,Misc,Text,,,,,,
714620dd-984f-4898-bcda-feeaa9fb0519,,,"Speech Assessment Comment - Over 2yrs",,,Misc,Text,,,,,,
c62b1e35-6df1-41f4-b0d7-7c790e156802,,,"Teeth present",,,Misc,Text,,,,,,
a36f8c85-28ff-470d-bf8b-d029c965b7a3,,,"Deciduous teeth",,,Misc,Text,,,,,,
e74051e7-651a-428a-9d80-782b94aa61fa,,,Excellent,,,Misc,N/A,,,,,,
74a1fd8a-6946-4429-b203-1358fa752416,,,"Orthodontic diagnosis",,,Misc,Text,,,,,,
0530c235-a690-4da8-ac1c-e7bf70132532,,,52,,,Misc,N/A,,,,,,
651abf36-8d95-4ef8-8889-3af096ed33d5,,,53,,,Misc,N/A,,,,,,
8dcd5818-d554-4ae1-be1c-fef501815728,,,54,,,Misc,N/A,,,,,,
b2a1119f-6299-4025-8599-9b6dcc6647eb,,,55,,,Misc,N/A,,,,,,
00605d2a-c9ce-4664-9f59-2ce30309678c,,,"Dental Assessment Recommendation",,,Misc,Text,,,,,,
518a6c38-f67b-48ad-ae41-4d40a62f2387,,,"Dental Assessment Comment",,,Misc,Text,,,,,,
13395dda-4f4a-4c7f-9078-58445fd05893,,,"Next Steps",,,Misc,Text,,,,,,
f468fd4b-e7bd-4199-9a82-cf490e99a0c8,,,"Next appointment",,,Misc,Date,,,,,,
5721120e-360b-4e28-bc77-adc056398140,,,"Undergoing Treatment",,,Misc,N/A,,,,,,
bd74cc0e-4ff9-479a-8960-11841d905963,,,"Treatment Interrupted",,,Misc,N/A,,,,,,
797f9789-5029-4713-a540-3987720b7fe8,,,"Speech Intervention Comment - 0 - 2yrs",,,Misc,Text,,,,,,
15c1f2fa-ee35-4e51-9110-1f52f6271c2f,,,"Speech Intervention Comment - 2yrs and older",,,Misc,Text,,,,,,
04a9bb4f-4950-4c48-ac75-52758f33e95d,,,"Nutrition Intervention Comment",,,Misc,Text,,,,,,
2e63c86d-0419-41a0-ba92-b391b6e6df2c,,,"Dental Intervention Service-specific Information",,,Misc,Text,,,,,,
a5995c76-fcde-44ae-9fe2-30d071dd0569,,,"ENT Discharge",,,Misc,N/A,,,,,,
6589afdc-b9f8-45e1-9cf0-cfa91f2c5241,,,Displacement,,,Misc,N/A,,,,,,
59ee664b-6372-4661-b81b-70a2bf2ff6a8,,,Discoloration,,,Misc,N/A,,,,,,
9f0c1c19-7d80-447a-b776-447da17ebf8d,,,Deformity,,,Misc,N/A,,,,,,
9b345950-8b23-4e5f-952c-9985912ac5c8,,,"Normal - Gromet",,,Misc,N/A,,,,,,
6c0141d5-a92e-4663-98ed-ca50b8d983a6,,,"Dull, retracted",,,Misc,N/A,,,,,,
6d427034-60bd-4089-8696-d017c3b480e3,,,Perforated,,,Misc,N/A,,,,,,
ce2190d9-d021-4435-9ed9-c24c2c6372e3,,,"Impacted wax",,,Misc,N/A,,,,,,
a96d5669-08ad-403a-a2b6-b703710eac50,,,"Tympanic Membrane - Intact",,,Misc,N/A,,,,,,
3472a89f-cecf-4f85-b78d-1c58f9a644a9,,,"Tympanic Membrane - Dull",,,Misc,N/A,,,,,,
d52fb6d2-9f3c-4802-9ec2-b73465c9f03d,,,"Tympanic Membrane - Hypermic",,,Misc,N/A,,,,,,
f1667923-fe40-48e3-8bbd-b0662b784126,,,"Tympanic Membrane - Perforated",,,Misc,N/A,,,,,,
30c316d7-950e-4a12-99b3-8746050a25f5,,,"Tympanic Membrane - Bulge",,,Misc,N/A,,,,,,
37b12b5c-fc7a-4dc5-b3f6-023d8c0b81c0,,,"Mastoid tender - Yes",,,Misc,N/A,,,,,,
15f0c096-c6da-4d1b-911b-e0375d5620c8,,,"Mastoid tender - No",,,Misc,N/A,,,,,,
0d6abbe6-0781-4545-8fb1-514c5ac10a2c,,c4596f8c-3f10-11e4-adec-0800271c1b75;c459ee22-3f10-11e4-adec-0800271c1b75;7acfafa4-f19b-485e-97a7-c9e002dbe37a;718b4589-2a11-4355-b8dc-aa668a93e098,"Rinne Test",,,Misc,Coded,,,,,,
fa289b22-f59c-44f4-9aa5-eb9ede0b87d1,,,Central,,,Misc,N/A,,,,,,
78ba18a1-f765-4862-b635-df7e35a8934e,,,"Lateralized to Right",,,Misc,N/A,,,,,,
f39afa4a-db67-4535-b552-69de9d81bbc2,,,"Lateralized to Left",,,Misc,N/A,,,,,,
83ddf636-d543-444e-8c57-a69c4aac0700,,,"Duration - YYMM",,,Misc,N/A,,,,,,
ab03e2ce-d46e-4d95-8075-d87eecf3bb74,,a2065636-5326-40f5-aed6-0cc2cca81ccc;b497171e-0410-4d8d-bbd4-7e1a8f8b504e,"Past History of Ear Infection",,,Misc,Coded,,,,,,
e1997d60-c7dc-4897-8767-088b5536a5b7,,,"Duration of past ear infection",,,Misc,Text,,,,,,
e6c56fe7-b87a-4d2a-bf77-c4aab5f6dc5c,,a2065636-5326-40f5-aed6-0cc2cca81ccc;b497171e-0410-4d8d-bbd4-7e1a8f8b504e,"Present History of Ear Infection",,,Misc,Coded,,,,,,
3b00a0a4-b8ef-4906-8b74-bc576cf93387,,,Acute,,,Misc,N/A,,,,,,
c6becaaa-6ca2-4fbd-a223-d214d2334207,,,Chronic,,,Misc,N/A,,,,,,
c986ed37-1849-49b9-bef1-3ce77da6cf04,,a2065636-5326-40f5-aed6-0cc2cca81ccc;b497171e-0410-4d8d-bbd4-7e1a8f8b504e,"History of hearing problem",,,Misc,Coded,,,,,,
32ef6bb6-f34e-4e10-971f-153defc13da0,,,"Secretory otitis media",,,Misc,N/A,,,,,,
445e6eb0-8c38-4786-9a0d-da20e87d2a0d,,,"Topical ear drop",,,Misc,N/A,,,,,,
ae0379df-9bcf-4fc1-8258-81cbc31454ed,,,"Systemic ear drop",,,Misc,N/A,,,,,,
e0bf5551-5628-43cc-8852-a12e9f9560e8,,,Steroid,,,Misc,N/A,,,,,,
eec98cd9-c66e-43af-b333-63b049403216,,,Maringotomy,,,Misc,N/A,,,,,,
bc51ebb9-c1eb-4af7-bd77-b0128fd4c9fe,,,Grommet,,,Misc,N/A,,,,,,
908f79e4-26bc-4e24-94e2-809b7e431670,,,"Grommet insertion",,,Misc,N/A,,,,,,
c6ad2d0d-0bcd-4a44-851d-1d8f09bcf8ef,,,Tynpanoplasty,,,Misc,N/A,,,,,,
e4d2c7b5-1402-4640-8f2c-924b69f0a5f4,,,Mastoidectomy,,,Misc,N/A,,,,,,
d20a488c-15a7-49ed-8e24-93d58eac3a57,,,"ENT Diagnosis",,,Misc,Text,,,,,,
27c244e9-e5fc-48b6-a277-47752d2d8b50,,,"ENT Oral",,,Misc,Text,,,,,,
2c469542-e783-4168-847c-ac6d413a8f53,,,"ENT Intervention Comment",,,Misc,Text,,,,,,
6dda5a18-ecf8-4864-aca7-03afaf606fc7,,,51,,,Misc,N/A,,,,,,
c71c62ed-14eb-4926-b12e-35a18fb9c0a6,,,61,,,Misc,N/A,,,,,,
d7535e89-541a-4177-bdba-bd9d0523670b,,,62,,,Misc,N/A,,,,,,
abcd7ae9-9ca0-4cf0-b729-fd8842010cb7,,,63,,,Misc,N/A,,,,,,
2a1dcfbf-db28-47f0-a7ca-244a1248e235,,,64,,,Misc,N/A,,,,,,
f06d8706-9cd5-4391-8bc3-b7a45866f203,,,65,,,Misc,N/A,,,,,,
b9019091-675c-4a38-929b-37bc82355303,,,71,,,Misc,N/A,,,,,,
f47bb0cf-8c7b-4db6-ace9-e137f783caf2,,,72,,,Misc,N/A,,,,,,
0ae72e85-20e9-4469-88f0-ca52570ba1e3,,,73,,,Misc,N/A,,,,,,
d4c29e76-f9c5-4d7f-b4c0-f35155be515d,,,74,,,Misc,N/A,,,,,,
6df09ff9-a4da-4c71-8ab1-fe22ab291454,,,75,,,Misc,N/A,,,,,,
77a5754c-9d12-41c4-ae08-4457a8fb12f5,,,81,,,Misc,N/A,,,,,,
5c0eb2b7-8de9-4bed-847f-e6abca66ff03,,,82,,,Misc,N/A,,,,,,
fcf01ab4-8df5-4fda-931f-fc0dd5f327cf,,,83,,,Misc,N/A,,,,,,
509dbaba-c49b-4fc9-8c8f-27302783a5d0,,,84,,,Misc,N/A,,,,,,
76a3680f-a43c-4d8a-a4b1-f86572fe6abe,,,85,,,Misc,N/A,,,,,,
3eaf509b-9b3d-4692-b645-424de9c50132,,,11,,,Misc,N/A,,,,,,
e6a2bfd5-eb03-4606-8c95-5e94befcf11a,,,12,,,Misc,N/A,,,,,,
70859894-bfad-4d44-ae7a-8ac7014db8bf,,,13,,,Misc,N/A,,,,,,
66c64e6a-8038-4a0c-bbd6-1b43803014af,,,14,,,Misc,N/A,,,,,,
4407fe68-7acd-42b5-848e-a4d3aa172915,,,15,,,Misc,N/A,,,,,,
f58e7f2e-2037-4431-bcad-ab84b3ca4c5b,,,16,,,Misc,N/A,,,,,,
37127ad0-fd91-4982-b2f7-754abdde0c37,,,17,,,Misc,N/A,,,,,,
4210027a-73a2-4c46-a8ea-6ff081900b93,,,18,,,Misc,N/A,,,,,,
ce932dd6-9bca-4810-b201-b8f719ed84a7,,,21,,,Misc,N/A,,,,,,
5616c668-a9f4-489a-813d-671b813e867f,,,22,,,Misc,N/A,,,,,,
4b2c06d9-fde2-435f-b501-473282bbb0c3,,,23,,,Misc,N/A,,,,,,
c59e4ef6-c7f4-4560-9a2e-3cafa91f1a9e,,,24,,,Misc,N/A,,,,,,
0b887715-f9ff-4764-83cd-d37904a4f4bd,,,25,,,Misc,N/A,,,,,,
d1ce6562-ed24-4dcf-90b6-24548f43bd4e,,,26,,,Misc,N/A,,,,,,
be04fb8c-62e1-4add-a948-baf3700c26b9,,,27,,,Misc,N/A,,,,,,
bbde421d-fac1-4672-a334-96be5e3c680d,,,28,,,Misc,N/A,,,,,,
4e2f5cbe-3395-4aab-ac55-8031b3331213,,,31,,,Misc,N/A,,,,,,
5a5d2296-82cb-4ccd-8401-b2e7cba3b844,,,32,,,Misc,N/A,,,,,,
b38907ff-8922-41d8-a372-3fe4be3af6a7,,,33,,,Misc,N/A,,,,,,
430798dc-6f79-4e89-9f3d-a97f9c36b8e0,,,34,,,Misc,N/A,,,,,,
29e45116-b102-40d3-a08a-91e46988277b,,,35,,,Misc,N/A,,,,,,
6753d2fa-4a43-41f6-b916-501b4bebe18d,,,36,,,Misc,N/A,,,,,,
278b12a3-6267-43be-975e-2b8eecd0fab0,,,37,,,Misc,N/A,,,,,,
95c8fad0-9edc-47c2-b9f9-7600a2cb4c85,,,38,,,Misc,N/A,,,,,,
fcb1d1e5-4931-4ff9-8a02-b3206e8540f5,,,41,,,Misc,N/A,,,,,,
1a307427-a823-4cb1-aada-9fbde0172eca,,,42,,,Misc,N/A,,,,,,
cc575f5b-9f96-4617-a048-e749f2f5fb40,,,43,,,Misc,N/A,,,,,,
1f827d2e-6f6e-4120-8a7b-c3c71ea8c7e6,,,44,,,Misc,N/A,,,,,,
02eb452f-2dee-4734-9570-8434f317abc2,,,45,,,Misc,N/A,,,,,,
5ca1608c-2b8e-479a-8a95-560909dd5a0e,,,46,,,Misc,N/A,,,,,,
ee59c7d9-0c33-4da2-b0c7-b146c278a7c4,,,47,,,Misc,N/A,,,,,,
e84c8c8c-a858-4ec6-b905-0f1eefc7980e,,,48,,,Misc,N/A,,,,,,
9ef1b4ac-b595-4ed6-91d1-8b3c3d20d310,,,"Missing Permanent teeth Comment",,,Misc,Text,,,,,,
6adc73c4-bfab-4aa9-9059-8e5c35e58d25,,,"Missing Deciduous teeth Comment",,,Misc,Text,,,,,,
9aeb6a99-1eeb-4ad4-9a3a-c7fc5093587b,,,"Carious teeth comment",,,Misc,Text,,,,,,
4c77962e-cbf3-4c9c-a52d-8c5d5f7f5efc,,a2065636-5326-40f5-aed6-0cc2cca81ccc;b497171e-0410-4d8d-bbd4-7e1a8f8b504e,"Future appointment scheduled?",,,Misc,Coded,,,,,,
7b914de5-73ce-433a-a4c4-d2f5547376cb,,a2065636-5326-40f5-aed6-0cc2cca81ccc;b497171e-0410-4d8d-bbd4-7e1a8f8b504e,"Refer to Nutrition Service",,,Misc,Coded,,,,,,
690625da-ce72-423e-9244-ee4d811d336f,,,"Treatment Not Started",,,Misc,N/A,,,,,,
d7a15256-7f1a-46c4-86b9-d3480ad1a1b7,,a2065636-5326-40f5-aed6-0cc2cca81ccc;b497171e-0410-4d8d-bbd4-7e1a8f8b504e,"Refer to Social Work Service - Patient",,,Misc,Coded,,,,,,
f6941b59-c9ec-4d77-8c64-9195b39a124c,,a2065636-5326-40f5-aed6-0cc2cca81ccc;b497171e-0410-4d8d-bbd4-7e1a8f8b504e,"Refer to Social Work Service - Client",,,Misc,Coded,,,,,,
fb7945ba-3b3f-4f40-9ec9-43065ce4f900,,,"Social Work Treatment Status Comment - Client",,,Misc,Text,,,,,,
0a08270b-8bd0-4e27-b8fa-fc076b1efdf2,,a2065636-5326-40f5-aed6-0cc2cca81ccc;b497171e-0410-4d8d-bbd4-7e1a8f8b504e,"Refer to Speech Service - under 2yrs",,,Misc,Coded,,,,,,
1fc47f07-6112-42da-aab0-b7b06dbd516c,,a2065636-5326-40f5-aed6-0cc2cca81ccc;b497171e-0410-4d8d-bbd4-7e1a8f8b504e,"Refer to Speech Service - over 2yrs",,,Misc,Coded,,,,,,
a56ed815-d3da-42f8-ad42-8f6fcf76e8f3,,,"ENT Treatment Status Comment",,,Misc,Text,,,,,,
896e7e08-7202-456d-8843-89ffc8f5820b,,a2065636-5326-40f5-aed6-0cc2cca81ccc;b497171e-0410-4d8d-bbd4-7e1a8f8b504e,"Refer to Dental Service",,,Misc,Coded,,,,,,
3b701f3b-bd27-46be-acd8-10aec50284e7,,,"Surgery Treatment Status Comment",,,Misc,Text,,,,,,
b5bff1e7-5020-424a-8fa4-489e45bc0f15,,,"Patient Treatment Plan Comment",,,Misc,Text,,,,,,
e9b34d2b-fa7d-43d8-95ce-0e28918a5278,,,"Date of Assessment",,,Misc,Date,,,,,,
adf663de-230d-4269-b75d-f23946ea0cc6,,,"ENT Chief Complaint",,,Misc,Text,,,,,,
3d60de8a-611f-495f-86db-83b41dc6d56c,,,"Date of Intervention",,,Misc,Date,,,,,,
96591528-e9b5-4a7e-876f-4e881c967edc,,,"Date of Diagnosis",,,Misc,Date,,,,,,
43e3239b-0a7e-48fa-9cc9-aa07016ee5fd,,997b0514-b600-41d0-abd9-d0386401c754;c351c46f-f75c-4c9a-8ed9-7c06e0559356;44b2b272-761c-4edf-a640-a53ec6a426bf;32dfb55a-c697-4a81-97ba-2d7b4bcae6fb;03c86037-5157-4b3c-a2ad-ec011687fcf5;d027e639-f1a0-4df0-aafc-de4139f83cb8;867de9a2-0306-4ada-8404-e948bf99b160;86669747-fedc-4fa8-bd84-15fdd2c45a70;4642ae07-8b7c-424d-ae71-c6f92f55a6e8;d0ce6a82-d55d-4424-a7af-8a6a0a2bbd85;8d723182-e1f4-485c-824e-00d072bcfc90;b65681ed-56d4-4db9-a82d-b4c62bd56ebc,"Relationship to Patient",,,Misc,Coded,,,,,,
c7a06df3-40b9-46fa-aa4f-e4315b5f0e39,,a2ff9414-6ea5-4512-b65c-45514f8cfa18;ca1fea88-1d97-4523-868d-c09ec1747b8d;41fda303-4ca7-4a36-adb1-55c308e81563;dad58e38-2fdc-49f5-b474-2c60a0f55e9e;685c07f1-05b6-47d8-997d-18e9bbd1a1fd;2012327d-48be-410c-9911-30f91a88bf68;637ba2e6-333e-445e-859a-479454a8a161;12beedde-d8e9-4fbb-b8a7-77a74a83baa7;0bc6ca06-1694-421b-9da0-fa524f10f003;57ff3498-885a-4ff0-84c6-09205c09886a;ee1b49dc-75a2-4159-8c6f-ba1a2554052f,"Lip Repair",,,Misc,Coded,,,,,,
d28cd866-1d51-41fd-9607-0273be9c56a7,,a2db43b7-1c09-438e-8d9b-3a5d8867dcaf;57ca9da0-396b-49a6-b647-f46937ae4bb7;7cf11f01-86fb-4f1d-a416-43fe31cbc52d;589c9e5a-1d7c-4cf2-9416-cef59648df39;2a31fb2c-121f-4746-acf1-54b29ffde751;1832d89d-611c-4a38-9df1-bddb13b87414,"Palatal Fistula repair","Palatal Fistula Repair",,Misc,Coded,,,,,,
db740b1d-afc4-4ea2-8060-4114c64af5cc,,dad58e38-2fdc-49f5-b474-2c60a0f55e9e;685c07f1-05b6-47d8-997d-18e9bbd1a1fd;cb316b21-490c-4dd5-bf51-f428848789e6;229b2a3e-450d-4dd7-8966-52f9ede25e09;4ab09743-9f86-453e-a704-90df94de5823;f64ccea7-b940-4d43-9694-63a88fe3e47a;59d04b5b-6238-418b-8e11-6916eb6802c5;8007bf1f-93fa-4ee5-af40-ef8e4f1a54d0;59274ee7-fa9b-4421-8682-7e8315b31080,"Alveolar bone graft","Alveolar Bone Graft",,Misc,Coded,,,,,,
c85837b6-d575-4320-af73-cf9e0e728b8a,,da2fee98-3452-4d08-8625-3c3fbd8fff48;5962cfeb-cb54-43c2-8829-9caa4bba8ca7;ec88344a-dd76-437c-bf11-453629b224d9;a7580f46-40c9-4c83-a623-b5866e5657f7;1c219667-99b2-4a9e-ac0a-d70cb077d1b7;60762fde-0a4d-42d5-a65e-6596aa83972a,"Cleft palate repair","Palate Repair",,Misc,Coded,,,,,,
163aeb97-2576-43a0-9232-5c7ab1ecdc9d,,cc28a371-0c3d-463f-aecc-f2e4803e8934;e04ceb86-5c04-4408-bd81-8fbfea003a2e;41fda1db-8df8-4972-b79e-9ac515554426;682933c2-4720-4b02-a7bf-eac06ef693cd;929edf92-e360-49ed-8952-7f64b48a3622;2a31fb2c-121f-4746-acf1-54b29ffde751,"Cleft palate (velopharyngeal) repair","Secondary VPL Correction",,Misc,Coded,,,,,,
72b4887e-8d72-4da8-bab0-1f8ebfb019e2,,c76a148b-2de1-45e9-8dba-f08ae70d1a76;55e3699e-8944-4310-8f1a-d0f5b9eef6e2;3d1baa14-6af8-481a-9632-f2ca981c29e3;3fc9934d-f017-45ba-95dc-a2a5a91ca2cb,"Orthognathic surgery",,,Misc,Coded,,,,,,
fc9df711-8fa7-48af-adaa-851585387ea4,,ca1fea88-1d97-4523-868d-c09ec1747b8d;60762fde-0a4d-42d5-a65e-6596aa83972a;cb316b21-490c-4dd5-bf51-f428848789e6;229b2a3e-450d-4dd7-8966-52f9ede25e09;2a31fb2c-121f-4746-acf1-54b29ffde751;57ca9da0-396b-49a6-b647-f46937ae4bb7;1832d89d-611c-4a38-9df1-bddb13b87414;1c219667-99b2-4a9e-ac0a-d70cb077d1b7;682933c2-4720-4b02-a7bf-eac06ef693cd;e04ceb86-5c04-4408-bd81-8fbfea003a2e;ec88344a-dd76-437c-bf11-453629b224d9;c76a148b-2de1-45e9-8dba-f08ae70d1a76;a2db43b7-1c09-438e-8d9b-3a5d8867dcaf;3d1baa14-6af8-481a-9632-f2ca981c29e3;3fc9934d-f017-45ba-95dc-a2a5a91ca2cb;a7580f46-40c9-4c83-a623-b5866e5657f7;cc28a371-0c3d-463f-aecc-f2e4803e8934;a2ff9414-6ea5-4512-b65c-45514f8cfa18;55e3699e-8944-4310-8f1a-d0f5b9eef6e2;5962cfeb-cb54-43c2-8829-9caa4bba8ca7;929edf92-e360-49ed-8952-7f64b48a3622;41fda1db-8df8-4972-b79e-9ac515554426;589c9e5a-1d7c-4cf2-9416-cef59648df39;7cf11f01-86fb-4f1d-a416-43fe31cbc52d;41fda303-4ca7-4a36-adb1-55c308e81563;da2fee98-3452-4d08-8625-3c3fbd8fff48;dad58e38-2fdc-49f5-b474-2c60a0f55e9e;685c07f1-05b6-47d8-997d-18e9bbd1a1fd;b65681ed-56d4-4db9-a82d-b4c62bd56ebc,"Cleft Surgery Subtype",,,Misc,Coded,,,,,,
6488d02f-5cd4-49e4-9ee6-a30489b152b2,,6514614e-29e9-4fe3-b1ae-e6bde7514bf0;b497171e-0410-4d8d-bbd4-7e1a8f8b504e;3b75cc72-924b-4d36-8891-95484287495e,"Prior Cleft Surgery: Velopharyngeal Insufficiency","Velopharyngeal Insufficiency",,Misc,Coded,,,,,,
9b15235b-e470-4192-9bb3-f36ea971b5a7,,1292de2b-efee-4965-bae2-7ee719d08ee0;ff99be1c-c46c-461a-97bd-35f6e0ec2cc4;ca289064-d140-43ef-ac90-55f1d6096f08;7f2b54a7-cde0-4437-996f-881b9220a244,"Before lip repair",,,Misc,Coded,,,,,,
a0dd16ac-7278-4341-b5a4-a5ceec56ebaa,,1292de2b-efee-4965-bae2-7ee719d08ee0;ff99be1c-c46c-461a-97bd-35f6e0ec2cc4;ca289064-d140-43ef-ac90-55f1d6096f08;7f2b54a7-cde0-4437-996f-881b9220a244,"After lip repair",,,Misc,Coded,,,,,,
0643fde0-47f9-45e5-9be8-39c06f7fa825,,1292de2b-efee-4965-bae2-7ee719d08ee0;ff99be1c-c46c-461a-97bd-35f6e0ec2cc4;ca289064-d140-43ef-ac90-55f1d6096f08;7f2b54a7-cde0-4437-996f-881b9220a244,"Before palate repair",,,Misc,Coded,,,,,,
6b466c19-30f4-4914-8e45-749e3759a8c1,,1292de2b-efee-4965-bae2-7ee719d08ee0;ff99be1c-c46c-461a-97bd-35f6e0ec2cc4;ca289064-d140-43ef-ac90-55f1d6096f08;7f2b54a7-cde0-4437-996f-881b9220a244,"After palate repair",,,Misc,Coded,,,,,,
b0a04f0a-1caf-441b-89ac-fdd810751f86,,6514614e-29e9-4fe3-b1ae-e6bde7514bf0;b497171e-0410-4d8d-bbd4-7e1a8f8b504e;3b75cc72-924b-4d36-8891-95484287495e,Heart,,,Misc,Coded,,,,,,
c9b33c17-067f-4aba-b796-67baddea0efb,,6514614e-29e9-4fe3-b1ae-e6bde7514bf0;b497171e-0410-4d8d-bbd4-7e1a8f8b504e;3b75cc72-924b-4d36-8891-95484287495e,"Urinary System",Urinary,,Misc,Coded,,,,,,
7ea8bba6-5886-4431-b3ca-946214a0b412,,6514614e-29e9-4fe3-b1ae-e6bde7514bf0;b497171e-0410-4d8d-bbd4-7e1a8f8b504e;3b75cc72-924b-4d36-8891-95484287495e,Eyes,,,Misc,Coded,,,,,,
34b7d915-6d14-401f-9e45-ed61e6f3f784,,6514614e-29e9-4fe3-b1ae-e6bde7514bf0;b497171e-0410-4d8d-bbd4-7e1a8f8b504e;3b75cc72-924b-4d36-8891-95484287495e,Nose,,,Misc,Coded,,,,,,
1b5047d9-37d9-4656-ae52-5e3b04d62483,,6514614e-29e9-4fe3-b1ae-e6bde7514bf0;b497171e-0410-4d8d-bbd4-7e1a8f8b504e;3b75cc72-924b-4d36-8891-95484287495e,Ears,,,Misc,Coded,,,,,,
c4ef0fcc-c015-49d1-8bea-69be2e43406f,,6514614e-29e9-4fe3-b1ae-e6bde7514bf0;b497171e-0410-4d8d-bbd4-7e1a8f8b504e;3b75cc72-924b-4d36-8891-95484287495e,"Limbs (arms/legs)",,,Misc,Coded,,,,,,
181de593-ce9b-4a04-b80e-1efff29e8d4d,,6514614e-29e9-4fe3-b1ae-e6bde7514bf0;b497171e-0410-4d8d-bbd4-7e1a8f8b504e;3b75cc72-924b-4d36-8891-95484287495e,"Fingers or Toes",,,Misc,Coded,,,,,,
